,Country,Rank,Title,Artists,Album,Explicit,Duration
2710,Sweden,11,Buzz Light Year,Yasin,98.01.11,1,2:38
2711,Sweden,12,Think About It,Yasin,98.01.11,1,2:20
2712,Sweden,13,GOOBA,6ix9ine,GOOBA,1,2:12
2713,Sweden,14,Amen,Yasin,98.01.11,1,2:27
2714,Sweden,15,Drownin,Yasin,98.01.11,1,2:24
2715,Sweden,16,Roses - Imanbek Remix,"SAINt JHN, Imanbek",Roses (Imanbek Remix),1,2:56
2716,Sweden,17,En säng av rosor,Darin,En säng av rosor,0,3:42
2717,Sweden,18,In Your Eyes,The Weeknd,After Hours,1,3:57
2718,Sweden,19,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Rain On Me (with Ariana Grande),0,3:02
2719,Sweden,20,Kanske var vi rätt bra ändå,Newkid,Kanske var vi rätt bra ändå,0,2:33
2720,Sweden,21,Ghetto Mamacita,"Einár, Dree Low",Welcome To Sweden,1,3:05
2721,Sweden,22,Lev nu dö sen,Miss Li,Lev nu dö sen,0,3:02
2722,Sweden,23,Passa dig,Miriam Bryant,Passa dig,0,3:47
2723,Sweden,24,Dance Monkey,Tones And I,Dance Monkey (Stripped Back) / Dance Monkey,0,3:29
2724,Sweden,25,Lose Somebody,"Kygo, OneRepublic",Lose Somebody,0,3:19
2725,Sweden,26,DIP DIP,"Dree Low, Owen",FLAWLESS 2,1,2:26
2726,Sweden,27,Sexcigg,Lov1,Sexcigg,1,3:03
2727,Sweden,28,Toosie Slide,Drake,Dark Lane Demo Tapes,1,4:07
2728,Sweden,29,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",Stuck with U,0,3:48
2729,Sweden,30,Sykepleierinnen (Sykehuset 2020),El Papi,Sykepleierinnen (Sykehuset 2020),0,3:02
2730,Sweden,31,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,1,2:45
2731,Sweden,32,BLod,Asme,BLod,1,2:48
2732,Sweden,33,death bed (coffee for your head) (feat. beabadoobee),"Powfu, beabadoobee",death bed (coffee for your head) (feat. beabadoobee),0,2:53
2733,Sweden,34,Welcome To Sweden,Einár,Welcome To Sweden,1,2:48
2734,Sweden,35,PIPPI,Dree Low,FLAWLESS,1,2:44
2735,Sweden,36,Rover (feat. DTG),"S1mba, DTG",Rover (feat. DTG),1,2:47
2736,Sweden,37,Blueberry Faygo,Lil Mosey,Certified Hitmaker,1,2:42
2737,Sweden,38,Det Kommer Bli Bra,Laleh,Det Kommer Bli Bra,0,3:51
2738,Sweden,39,Kings & Queens,Ava Max,Kings & Queens,0,2:42
2739,Sweden,40,ily (i love you baby) (feat. Emilee),"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),0,2:56
2740,Sweden,41,Va händish,"Einár, Thrife",Welcome To Sweden,1,2:36
2741,Sweden,42,Think About Things,Daði Freyr,Think About Things,0,2:53
2742,Sweden,43,Nån av oss,Miriam Bryant,Nån av oss,0,3:47
2743,Sweden,44,Don't Start Now,Dua Lipa,Future Nostalgia,0,3:03
2744,Sweden,45,Break My Heart,Dua Lipa,Future Nostalgia,0,3:41
2745,Sweden,46,Chambea,Newkid,Chambea,0,2:50
2746,Sweden,47,Apelsinskal (feat. Newkid),"Tjuvjakt, Newkid",Apelsinskal (feat. Newkid),1,2:38
2747,Sweden,48,Like It Is,"Kygo, Zara Larsson, Tyga",Like It Is,0,3:03
2748,Sweden,49,Alla drömmar är uppfyllda,Håkan Hellström,Rampljus Vol. 1,0,5:20
2749,Sweden,50,Salt,Ava Max,Salt,0,3:00
2750,Switzerland,1,ROCKSTAR (feat. Roddy Ricch),"DaBaby, Roddy Ricch",BLAME IT ON BABY,1,3:01
2751,Switzerland,2,Komm Komm,Capital Bra,Komm Komm,0,2:40
2752,Switzerland,3,Roadrunner,Bonez MC,Roadrunner,0,2:29
2753,Switzerland,4,Roses - Imanbek Remix,"SAINt JHN, Imanbek",Roses (Imanbek Remix),1,2:56
2754,Switzerland,5,Blinding Lights,The Weeknd,After Hours,0,3:20
2755,Switzerland,6,GOOBA,6ix9ine,GOOBA,1,2:12
2756,Switzerland,7,Toosie Slide,Drake,Dark Lane Demo Tapes,1,4:07
2757,Switzerland,8,ily (i love you baby) (feat. Emilee),"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),0,2:56
2758,Switzerland,9,Dance Monkey,Tones And I,Dance Monkey (Stripped Back) / Dance Monkey,0,3:29
2759,Switzerland,10,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,1,2:45
2760,Switzerland,11,Breaking Me,"Topic, A7S",Breaking Me,0,2:46
2761,Switzerland,12,Fame,Apache 207,Fame,0,2:53
2762,Switzerland,13,death bed (coffee for your head) (feat. beabadoobee),"Powfu, beabadoobee",death bed (coffee for your head) (feat. beabadoobee),0,2:53
2763,Switzerland,14,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Rain On Me (with Ariana Grande),0,3:02
2764,Switzerland,15,MAMACITA,"Black Eyed Peas, Ozuna, J. Rey Soul",MAMACITA,1,4:09
2765,Switzerland,16,In Your Eyes (feat. Alida),"Robin Schulz, Alida",In Your Eyes (feat. Alida),0,3:28
2766,Switzerland,17,Nicht verdient,"Capital Bra, Loredana",Nicht verdient,0,2:56
2767,Switzerland,18,Salt,Ava Max,Salt,0,3:00
2768,Switzerland,19,Tusa,"KAROL G, Nicki Minaj",Tusa,0,3:20
2769,Switzerland,20,Airwaves,Pashanim,Airwaves,0,2:58
2770,Switzerland,21,FAVELA,Dardan,FAVELA,1,2:39
2771,Switzerland,22,The Box,Roddy Ricch,Please Excuse Me For Being Antisocial,1,3:16
2772,Switzerland,23,Sunday Best,Surfaces,Where the Light Is,0,2:38
2773,Switzerland,24,Don't Start Now,Dua Lipa,Future Nostalgia,0,3:03
2774,Switzerland,25,Supalonely,"BENEE, Gus Dapperton",STELLA & STEVE,1,3:43
2775,Switzerland,26,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",Stuck with U,0,3:48
2776,Switzerland,27,Kings & Queens,Ava Max,Kings & Queens,0,2:42
2777,Switzerland,28,Emotions,Ufo361,Rich Rich,0,2:26
2778,Switzerland,29,Lose Somebody,"Kygo, OneRepublic",Lose Somebody,0,3:19
2779,Switzerland,30,Someone You Loved,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,0,3:02
2780,Switzerland,31,Blueberry Faygo,Lil Mosey,Certified Hitmaker,1,2:42
2781,Switzerland,32,HIGHEST IN THE ROOM,Travis Scott,HIGHEST IN THE ROOM,1,2:55
2782,Switzerland,33,Roller,Apache 207,Platte,1,2:37
2783,Switzerland,34,Modela,Ardian Bujupi,Modela,0,2:34
2784,Switzerland,35,JAUNÉ,"Booba, Zed",JAUNÉ,1,3:35
2785,Switzerland,36,Before You Go,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Edition),0,3:35
2786,Switzerland,37,Life Is Good (feat. Drake),"Future, Drake",High Off Life,1,3:57
2787,Switzerland,38,Ride It,Regard,Ride It,0,2:37
2788,Switzerland,39,Break My Heart,Dua Lipa,Future Nostalgia,0,3:41
2789,Switzerland,40,Falling,Trevor Daniel,Nicotine,0,2:39
2790,Switzerland,41,WHATS POPPIN,Jack Harlow,Sweet Action,1,2:19
2791,Switzerland,42,Boss Bitch,Doja Cat,Boss Bitch,0,2:14
2792,Switzerland,43,Some Say,Nea,Some Say,0,2:55
2793,Switzerland,44,Don't Rush (feat. Headie One),"Young T & Bugsey, Headie One",Plead The 5th,1,3:27
2794,Switzerland,45,goosebumps,Travis Scott,Birds In The Trap Sing McKnight,1,4:03
2795,Switzerland,46,Say So,Doja Cat,Hot Pink,1,3:57
2796,Switzerland,47,Fingertips,Tom Gregory,Fingertips,0,2:45
2797,Switzerland,48,GEHT NICH GIBS NICH,"KC Rebell, Summer Cem",GEHT NICH GIBS NICH,0,3:00
2798,Switzerland,49,WIEDER MAL,"FOURTY, Monet192",WIEDER MAL,0,2:55
2799,Switzerland,50,Maison,Luciano,Maison,0,3:13
2800,Taiwan,1,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Rain On Me (with Ariana Grande),0,3:02
2801,Taiwan,2,她沒在看我,瘦子E.SO,她沒在看我,0,2:58
2802,Taiwan,3,"想見你想見你想見你(電視劇""想見你""片尾曲)",831,"想見你想見你想見你(電視劇""想見你""片尾曲)",0,3:59
2803,Taiwan,4,eight(Prod.&Feat. SUGA of BTS),"IU, SUGA",eight,0,2:47
2804,Taiwan,5,Without You,高爾宣 OSN,#osnrap,0,2:55
2805,Taiwan,6,CHANGE,瘦子E.SO,CHANGE,0,2:39
2806,Taiwan,7,太陽,Pika Chiu,邱振哲《遠行的太陽》首張創作專輯,0,4:22
2807,Taiwan,8,怎麼了,Eric Chou,終於了解自由 (Deluxe),0,5:21
2808,Taiwan,9,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",Stuck with U,0,3:48
2809,Taiwan,10,Be Kind (with Halsey),"Marshmello, Halsey",Be Kind (with Halsey),0,2:52
2810,Taiwan,11,天黑請閉眼 feat. 邱鋒澤,"Nine Chen, Feng Ze",過 (PASS),0,4:46
2811,Taiwan,12,有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲,A-Lin,A-Lin原聲帶,0,3:57
2812,Taiwan,13,真的傻 (電影《一吻定情》追愛版主題曲),LaLa Hsu,真的傻 (電影《一吻定情》追愛版主題曲),0,4:16
2813,Taiwan,14,Intentions (feat. Quavo),"Justin Bieber, Quavo",Changes,0,3:32
2814,Taiwan,15,Don't Start Now,Dua Lipa,Future Nostalgia,0,3:03
2815,Taiwan,16,說好不哭,"Jay Chou, Ashin Chen",說好不哭,0,3:42
2816,Taiwan,17,年少有為,Ronghao Li,耳朵,0,4:39
2817,Taiwan,18,Break My Heart,Dua Lipa,Future Nostalgia,0,3:41
2818,Taiwan,19,路過人間,Yisa Yu,路過人間,0,4:07
2819,Taiwan,20,Lose Somebody,"Kygo, OneRepublic",Lose Somebody,0,3:19
2820,Taiwan,21,Say So (feat. Nicki Minaj),"Doja Cat, Nicki Minaj",Say So (feat. Nicki Minaj),1,3:26
2821,Taiwan,22,death bed (coffee for your head) (feat. beabadoobee),"Powfu, beabadoobee",death bed (coffee for your head) (feat. beabadoobee),0,2:53
2822,Taiwan,23,Señorita,"Shawn Mendes, Camila Cabello",Shawn Mendes (Deluxe),0,3:10
2823,Taiwan,24,绿色,Shirley Chen,绿色,0,4:29
2824,Taiwan,25,Why You Gonna Lie,高爾宣 OSN,#osnrap,0,2:54
2825,Taiwan,26,浪流連,EggPlantEgg,我們以後要結婚,0,4:13
2826,Taiwan,27,Blinding Lights,The Weeknd,After Hours,0,3:20
2827,Taiwan,28,Memories,Maroon 5,Memories,0,3:09
2828,Taiwan,29,句號,G.E.M.,摩天動物園,0,3:55
2829,Taiwan,30,ROCKSTAR (feat. Roddy Ricch),"DaBaby, Roddy Ricch",BLAME IT ON BABY,1,3:01
2830,Taiwan,31,披星戴月的想你,告五人,披星戴月的想你,0,5:49
2831,Taiwan,32,Toosie Slide,Drake,Dark Lane Demo Tapes,1,4:07
2832,Taiwan,33,Someone You Loved,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,0,3:02
2833,Taiwan,34,那女孩對我說,Rachel Liang,#2019還在聽,0,4:28
2834,Taiwan,35,Dance Monkey,Tones And I,Dance Monkey (Stripped Back) / Dance Monkey,0,3:29
2835,Taiwan,36,你的酒馆对我打了烊,Shirley Chen,你的酒馆对我打了烊,0,4:11
2836,Taiwan,37,COLORFUL,婁峻碩,BOARDING,0,3:36
2837,Taiwan,38,Without You - Acoustic Version,"高爾宣 OSN, Vicky Chen",#osnrap,0,3:24
2838,Taiwan,39,Daechwita,Agust D,D-2,1,3:45
2839,Taiwan,40,倒數,G.E.M.,倒數,0,3:49
2840,Taiwan,41,最後一次,高爾宣 OSN,#osnrap,0,2:46
2841,Taiwan,42,Daisies,Katy Perry,Daisies,0,2:53
2842,Taiwan,43,慢冷,Fish Leong,我好嗎? - 太陽如常升起,0,4:49
2843,Taiwan,44,你要的全拿走,Tiger Hu,覅忒好,0,4:59
2844,Taiwan,45,Circles,Post Malone,Hollywood's Bleeding,0,3:35
2845,Taiwan,46,嚣张,En,嚣张,0,4:13
2846,Taiwan,47,WANNABE,ITZY,IT'z ME,0,3:11
2847,Taiwan,48,Blueberry Faygo,Lil Mosey,Certified Hitmaker,1,2:42
2848,Taiwan,49,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,1,2:45
2849,Taiwan,50,兜圈 (偶像劇「必娶女人」片尾曲),Yoga Lin,兜圈 (偶像劇「必娶女人」片尾曲),0,4:05
2850,Thailand,1,คิด(แต่ไม่)ถึง (Same Page?),Tilly Birds,คิด(แต่ไม่)ถึง (Same Page?),0,4:26
2851,Thailand,2,วาฬเกยตื้น,GUNGUN,วาฬเกยตื้น,0,3:46
2852,Thailand,3,นิโคติน,Mirrr,นิโคติน,0,3:36
2853,Thailand,4,ฝนตกไหม,Three Man Down,ฝนตกไหม,0,4:22
2854,Thailand,5,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",Stuck with U,0,3:48
2855,Thailand,6,ลงใจ,BOWKYLION,ลงใจ,0,3:36
2856,Thailand,7,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Rain On Me (with Ariana Grande),0,3:02
2857,Thailand,8,ใกล้,Scrubb,Club,0,4:17
2858,Thailand,9,หรือฉันคิดไปเอง,Zommarie,หรือฉันคิดไปเอง,0,3:36
2859,Thailand,10,eight(Prod.&Feat. SUGA of BTS),"IU, SUGA",eight,0,2:47
2860,Thailand,11,Blueberry Faygo,Lil Mosey,Certified Hitmaker,1,2:42
2861,Thailand,12,คั่นกู - เพลงประกอบซีรีส์ เพราะเราคู่กัน,ไบร์ท วชิรวิชญ์,เพลงประกอบซีรีส์ เพราะเราคู่กัน,0,4:03
2862,Thailand,13,คิดถึงแต่,BOWKYLION,คิดถึงแต่,0,3:06
2863,Thailand,14,Best Part (feat. Daniel Caesar),"H.E.R., Daniel Caesar",H.E.R.,0,3:29
2864,Thailand,15,คนเราจะแอบรักใครสักคนได้นานแค่ไหน,"Rooftop, AUTTA",คนเราจะแอบรักใครสักคนได้นานแค่ไหน,0,3:21
2865,Thailand,16,ตกลงฉันคิดไปเองใช่ไหม - เพลงประกอบซีรีส์ เพราะเราคู่กัน,ไบร์ท วชิรวิชญ์,เพลงประกอบซีรีส์ เพราะเราคู่กัน,0,4:08
2866,Thailand,17,death bed (coffee for your head) (feat. beabadoobee),"Powfu, beabadoobee",death bed (coffee for your head) (feat. beabadoobee),0,2:53
2867,Thailand,18,กอดในใจ,"Billkin, JAYLERR",กอดในใจ,0,3:37
2868,Thailand,19,ดี๊ดี (UNEXPECTED),"JAYLERR, PARIS",ดี๊ดี (UNEXPECTED),0,3:13
2869,Thailand,20,แอบดี (How to live without you),Stamp,แอบดี (How to live without you),0,4:01
2870,Thailand,21,good guys,LANY,good guys,0,3:44
2871,Thailand,22,ทุกอย่าง,Scrubb,SSSSS..!,0,4:16
2872,Thailand,23,เลือกคนที่เขารักเรา,Three Man Down,เลือกคนที่เขารักเรา,0,3:48
2873,Thailand,24,Intentions (feat. Quavo),"Justin Bieber, Quavo",Changes,0,3:32
2874,Thailand,25,ภาวนา,MEYOU,ภาวนา,0,2:40
2875,Thailand,26,Daechwita,Agust D,D-2,1,3:45
2876,Thailand,27,รางวัลปลอบใจ,"Zommarie, Lazyloxy",รางวัลปลอบใจ,0,4:58
2877,Thailand,28,เมษา (MAYSA) feat. BLACKSHEEP,fellow fellow,เมษา (MAYSA),0,3:59
2878,Thailand,29,ถ้าฉันเป็นเขา,Indigo,ถ้าฉันเป็นเขา,0,4:01
2879,Thailand,30,A Rocket to the Moon,Gavin D,A Rocket to the Moon,0,4:51
2880,Thailand,31,ข้างเดียว,Chart Suchart,ข้างเดียว,0,4:12
2881,Thailand,32,รักได้ป่าว,"Gavin D, PUI, VARINZ, Nonny9, Z TRIP, MITEENNN",รักได้ป่าว,0,3:44
2882,Thailand,33,หวง (You're Mine),Earth Patravee,หวง (You're Mine),0,3:36
2883,Thailand,34,โลกอีกใบ,"Zommarie, Oat Pramote",โลกอีกใบ,0,3:17
2884,Thailand,35,เจ็บจนพอ,Wanyai,เจ็บจนพอ,0,4:37
2885,Thailand,36,ทิ้งแต่เก็บ - เพลงประกอบภาพยนตร์ ฮาวทูทิ้ง..ทิ้งอย่างไร ไม่ให้เหลือเธอ,The Toys,เพลงประกอบภาพยนตร์ ฮาวทูทิ้ง..ทิ้งอย่างไร ไม่ให้เหลือเธอ,0,2:30
2886,Thailand,37,ลืมว่าต้องลืม (Forgot to forget),Getsunova,ลืมว่าต้องลืม (Forgot to forget),0,3:33
2887,Thailand,38,Be Kind (with Halsey),"Marshmello, Halsey",Be Kind (with Halsey),0,2:52
2888,Thailand,39,Psycho,Red Velvet,‘The ReVe Festival’ Finale,0,3:30
2889,Thailand,40,แค่นี้...พอ,The Parkinson,แรก,0,3:49
2890,Thailand,41,Say So (feat. Nicki Minaj),"Doja Cat, Nicki Minaj",Say So (feat. Nicki Minaj),1,3:26
2891,Thailand,42,หัวหิน,Wanyai,หัวหิน,0,3:43
2892,Thailand,43,Punch,NCT 127,NCT #127 Neo Zone: The Final Round - The 2nd Album Repackage,0,3:24
2893,Thailand,44,นี่ฉันเอง feat. KOB FLAT BOY,"Lipta, KOB FLAT BOY",นี่ฉันเอง,0,4:03
2894,Thailand,45,Toosie Slide,Drake,Dark Lane Demo Tapes,1,4:07
2895,Thailand,46,คำตอบ,Safeplanet,Safeboys,0,5:19
2896,Thailand,47,พอเถอะ,MEAN,พอเถอะ,0,4:02
2897,Thailand,48,Supalonely,"BENEE, Gus Dapperton",STELLA & STEVE,1,3:43
2898,Thailand,49,Say So,Doja Cat,Hot Pink,1,3:57
2899,Thailand,50,Don't Start Now,Dua Lipa,Future Nostalgia,0,3:03
2900,Turkey,1,Spacejump,BEGE,Spacejump,0,1:58
2901,Turkey,2,Her Mevsim Yazım,Zeynep Bastık,Her Mevsim Yazım,0,3:13
2902,Turkey,3,Bi Sonraki Hayatımda Gel,"Murda, Ezhel",Bi Sonraki Hayatımda Gel,0,2:47
2903,Turkey,4,Unutulacak Dünler,Gazapizm,HİZA,0,4:55
2904,Turkey,5,Darbe,"Emir Can İğrek, Patron",Darbe,0,2:40
2905,Turkey,6,ALEV ALEV,"Zen-G, Ati242",ALEV ALEV,1,2:54
2906,Turkey,7,Roses - Imanbek Remix,"SAINt JHN, Imanbek",Roses (Imanbek Remix),1,2:56
2907,Turkey,8,Sağı Solu Kes,Gazapizm,HİZA,0,4:24
2908,Turkey,9,kan sahibi,Contra,kan sahibi,1,2:57
2909,Turkey,10,Sar Bu Şehri (Akustik),Canozan,Dolunay,0,3:24
2910,Turkey,11,ily (i love you baby) (feat. Emilee),"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),0,2:56
2911,Turkey,12,Görünce Dünyamın Yıkıldığını,Şanışer,Görünce Dünyamın Yıkıldığını,0,3:40
2912,Turkey,13,Daha Mutlu Olamam,mor ve ötesi,Gül Kendine,0,3:40
2913,Turkey,14,Kazılı Kuyum,Yüzyüzeyken Konuşuruz,Kazılı Kuyum,0,3:28
2914,Turkey,15,Djadja,Aya Nakamura,NAKAMURA,0,2:51
2915,Turkey,16,Uslanmıyor Bu,Zeynep Bastık,Uslanmıyor Bu,0,3:13
2916,Turkey,17,Yağmurlar,"Anıl Piyancı, Perdenin Ardındakiler",Yağmurlar,0,3:57
2917,Turkey,18,Bırakma Kendini,Kaan Boşnak,Bırakma Kendini,0,4:00
2918,Turkey,19,Leila,Reynmen,RnBesk,0,2:49
2919,Turkey,20,Boss Bitch,Doja Cat,Boss Bitch,0,2:14
2920,Turkey,21,Kalmam,Ebru Yaşar,Kalmam,0,3:28
2921,Turkey,22,AYA,"Murda, Ezhel",AYA,0,3:16
2922,Turkey,23,Bütün Istanbul Biliyo,İkiye On Kala,Bütün Istanbul Biliyo,0,2:30
2923,Turkey,24,Sıkı Dur,"Ben Fero, Anıl Piyancı",Sıkı Dur,0,3:50
2924,Turkey,25,Ben De Yoluma Giderim,Sezen Aksu,Ben De Yoluma Giderim,0,3:20
2925,Turkey,26,Mert KIYAK - Gel,"Mert Kiyak, Çağrı Kaymak",Mert KIYAK - Gel,0,2:52
2926,Turkey,27,Dance Monkey,Tones And I,Dance Monkey (Stripped Back) / Dance Monkey,0,3:29
2927,Turkey,28,El-Âlem,Tuğçe Kandemir,El-Âlem,0,2:52
2928,Turkey,29,Perişanım,Edis,Perişanım,0,3:12
2929,Turkey,30,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,1,2:45
2930,Turkey,31,Eskimiş Senelere,Aspova,Hell,0,3:15
2931,Turkey,32,Neyin Nesi,Dolu Kadehi Ters Tut,Neyin Nesi,0,3:16
2932,Turkey,33,Dinle Beni Bi',Yüzyüzeyken Konuşuruz,Akustik Travma,0,2:24
2933,Turkey,34,Böyle Sever,Kahraman Deniz,19,0,4:04
2934,Turkey,35,Tuzaklara Düştüm,Kahraman Deniz,Tuzaklara Düştüm,0,3:43
2935,Turkey,36,The Box,Roddy Ricch,Please Excuse Me For Being Antisocial,1,3:16
2936,Turkey,37,Teni Tenime,Sena Şener,Teni Tenime,0,3:16
2937,Turkey,38,Yalan,Aleyna Tilki,Yalan,0,3:32
2938,Turkey,39,Nalan,Emir Can İğrek,Nalan,0,3:19
2939,Turkey,40,Acının İlacı,Adamlar,Rüyalarda Buruşmuşuz,0,4:47
2940,Turkey,41,Blinding Lights,The Weeknd,After Hours,0,3:20
2941,Turkey,42,Beni Kendinden Kurtar,Perdenin Ardındakiler,Beni Kendinden Kurtar,0,3:26
2942,Turkey,43,Hokkabazlar,"Heijan, Muti",Hokkabazlar,0,2:58
2943,Turkey,44,İlerle,BEGE,İlerle,1,3:27
2944,Turkey,45,Ölsem Yeridir,Yüzyüzeyken Konuşuruz,Ölsem Yeridir,0,3:52
2945,Turkey,46,Güneș,"Murda, Zeynep Bastık, Idaly",DOĞA,0,2:45
2946,Turkey,47,Pahalı,Murda,DOĞA,1,2:12
2947,Turkey,48,Falling,Trevor Daniel,Nicotine,0,2:39
2948,Turkey,49,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Rain On Me (with Ariana Grande),0,3:02
2949,Turkey,50,Güzel Kızlar Patron Dinler,Patron,Sosyo Pat,0,2:55
2950,United,1,ROCKSTAR (feat. Roddy Ricch),"DaBaby, Roddy Ricch",BLAME IT ON BABY,1,3:01
2951,United,2,Rain On Me (with Ariana Grande),"Lady Gaga, Ariana Grande",Rain On Me (with Ariana Grande),0,3:02
2952,United,3,Blinding Lights,The Weeknd,After Hours,0,3:20
2953,United,4,Toosie Slide,Drake,Dark Lane Demo Tapes,1,4:07
2954,United,5,Roses - Imanbek Remix,"SAINt JHN, Imanbek",Roses (Imanbek Remix),1,2:56
2955,United,6,Rover (feat. DTG),"S1mba, DTG",Rover (feat. DTG),1,2:47
2956,United,7,death bed (coffee for your head) (feat. beabadoobee),"Powfu, beabadoobee",death bed (coffee for your head) (feat. beabadoobee),0,2:53
2957,United,8,Houdini (feat. Swarmz & Tion Wayne),"KSI, Tion Wayne, Swarmz",Dissimulation,1,2:48
2958,United,9,Blueberry Faygo,Lil Mosey,Certified Hitmaker,1,2:42
2959,United,10,Dinner Guest (feat. MoStack),"AJ Tracey, MoStack",Dinner Guest (feat. MoStack),1,3:18
2960,United,11,Break My Heart,Dua Lipa,Future Nostalgia,0,3:41
2961,United,12,Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber",Stuck with U,0,3:48
2962,United,13,Rain,"Aitch, AJ Tracey, Tay Keith",Rain,1,3:03
2963,United,14,Killa Killa (feat. Aiyana Lee),"KSI, Aiyana-Lee",Dissimulation,1,2:31
2964,United,15,Flowers (feat. Jaykae),"Nathan Dawe, Jaykae",Flowers (feat. Jaykae),0,3:17
2965,United,16,Lonely,Joel Corry,Lonely,0,3:10
2966,United,17,Cap (feat. Offset),"KSI, Offset",Dissimulation,1,3:11
2967,United,18,Watermelon Sugar,Harry Styles,Fine Line,0,2:54
2968,United,19,Don't Start Now,Dua Lipa,Future Nostalgia,0,3:03
2969,United,20,Dance Monkey,Tones And I,Dance Monkey (Stripped Back) / Dance Monkey,0,3:29
2970,United,21,THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,1,2:45
2971,United,22,Savage Remix (feat. Beyoncé),"Megan Thee Stallion, Beyoncé",Savage Remix (feat. Beyoncé),1,4:02
2972,United,23,GOOBA,6ix9ine,GOOBA,1,2:12
2973,United,24,The Box,Roddy Ricch,Please Excuse Me For Being Antisocial,1,3:16
2974,United,25,Breaking Me,"Topic, A7S",Breaking Me,0,2:46
2975,United,26,Say So (feat. Nicki Minaj),"Doja Cat, Nicki Minaj",Say So (feat. Nicki Minaj),1,3:26
2976,United,27,Someone You Loved,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,0,3:02
2977,United,28,Bad Lil Vibe (feat. Jeremih),"KSI, Jeremih",Dissimulation,1,2:17
2978,United,29,Supalonely,"BENEE, Gus Dapperton",STELLA & STEVE,1,3:43
2979,United,30,Millions,KSI,Dissimulation,1,3:13
2980,United,31,Don’t Need Love (with GRACEY),"220 KID, GRACEY",Don't Need Love,0,3:15
2981,United,32,Say So,Doja Cat,Hot Pink,1,3:57
2982,United,33,What You Been On,KSI,Dissimulation,1,1:59
2983,United,34,Domain,KSI,Dissimulation,1,3:00
2984,United,35,Adore You,Harry Styles,Fine Line,0,3:27
2985,United,36,If the World Was Ending - feat. Julia Michaels,"JP Saxe, Julia Michaels",If the World Was Ending (feat. Julia Michaels),0,3:28
2986,United,37,Party Girl,StaySolidRocky,Party Girl,0,2:27
2987,United,38,Physical,Dua Lipa,Future Nostalgia,0,3:13
2988,United,39,Before You Go,Lewis Capaldi,Divinely Uninspired To A Hellish Extent (Extended Edition),0,3:35
2989,United,40,"Down Like That (feat. Rick Ross, Lil Baby & S-X)","KSI, S-X, Rick Ross, Lil Baby",Dissimulation,1,2:55
2990,United,41,Tequila - Jax Jones & Martin Solveig Present Europa,"Jax Jones, Martin Solveig, RAYE, Europa",Snacks (Supersize),1,3:30
2991,United,42,goosebumps,Travis Scott,Birds In The Trap Sing McKnight,1,4:03
2992,United,43,Undefeated,KSI,Dissimulation,1,2:55
2993,United,44,Intentions (feat. Quavo),"Justin Bieber, Quavo",Changes,0,3:32
2994,United,45,This City,Sam Fischer,This City,0,3:14
2995,United,46,Life Is Good (feat. Drake),"Future, Drake",High Off Life,1,3:57
